,date,variable,Germany,Israel,Italy,Spain,United Kingdom,United States
940,18-05-2021,Totale vaccinazioni,41809097.0,10545509.0,28763479.0,22973955.0,57855958.0,275535207.0
941,18-05-2021,Totale vaccinazioni ogni cento abitanti,49.83,119.97,47.65,49.15,84.82,81.93
942,19-05-2021,Vaccinazioni giornaliere,628365.0,3398.0,495364.0,347306.0,527456.0,1801333.0
943,19-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7489,0.0387,0.8206,0.743,0.7733,0.5356
944,19-05-2021,total_boosters,108.0,,,,,
945,19-05-2021,total_boosters_per_hundred,0.0,,,,,
946,19-05-2021,Totale vaccinazioni,42907863.0,10552427.0,29251416.0,23503085.0,58489834.0,277290173.0
947,19-05-2021,Totale vaccinazioni ogni cento abitanti,51.14,120.05,48.46,50.28,85.75,82.45
948,20-05-2021,Vaccinazioni giornaliere,702574.0,3472.0,498859.0,325523.0,534776.0,1828681.0
949,20-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8374,0.0395,0.8264,0.6964,0.784,0.5437
950,20-05-2021,total_boosters,110.0,,,,,
951,20-05-2021,total_boosters_per_hundred,0.0,,,,,
952,20-05-2021,Totale vaccinazioni,43856961.0,10558249.0,29805958.0,23962365.0,59178397.0,279397250.0
953,20-05-2021,Totale vaccinazioni ogni cento abitanti,52.27,120.12,49.37,51.26,86.76,83.07
954,21-05-2021,Vaccinazioni giornaliere,716055.0,3491.0,501217.0,322775.0,539472.0,1879526.0
955,21-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8535,0.0397,0.8303,0.6905,0.7909,0.5588
956,21-05-2021,total_boosters,112.0,,,,,
957,21-05-2021,total_boosters_per_hundred,0.0,,,,,
958,21-05-2021,Totale vaccinazioni,44708867.0,10560498.0,30378130.0,,59824737.0,281595351.0
959,21-05-2021,Totale vaccinazioni ogni cento abitanti,53.29,120.15,50.32,,87.71,83.73
960,22-05-2021,Vaccinazioni giornaliere,726551.0,3513.0,497747.0,320028.0,558584.0,1872697.0
961,22-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.866,0.04,0.8245,0.6846,0.819,0.5568
962,22-05-2021,total_boosters,115.0,,,,,
963,22-05-2021,total_boosters_per_hundred,0.0,,,,,
964,22-05-2021,Totale vaccinazioni,45183161.0,10560961.0,30899285.0,,60587098.0,283941223.0
965,22-05-2021,Totale vaccinazioni ogni cento abitanti,53.85,120.15,51.19,,88.83,84.42
966,23-05-2021,Vaccinazioni giornaliere,726964.0,4050.0,497406.0,317281.0,567646.0,1827882.0
967,23-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8665,0.0461,0.824,0.6787,0.8322,0.5435
968,23-05-2021,total_boosters,117.0,,,,,
969,23-05-2021,total_boosters_per_hundred,0.0,,,,,
970,23-05-2021,Totale vaccinazioni,45468571.0,10566289.0,31307303.0,24534056.0,60965594.0,285720586.0
971,23-05-2021,Totale vaccinazioni ogni cento abitanti,54.19,120.21,51.86,52.48,89.38,84.95
972,24-05-2021,Vaccinazioni giornaliere,694086.0,4693.0,496989.0,326994.0,580439.0,1782714.0
973,24-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8273,0.0534,0.8233,0.6995,0.851,0.5301
974,24-05-2021,total_boosters,121.0,,,,,
975,24-05-2021,total_boosters_per_hundred,0.0,,,,,
976,24-05-2021,Totale vaccinazioni,45794763.0,10571734.0,31772289.0,24876302.0,61420928.0,286890900.0
977,24-05-2021,Totale vaccinazioni ogni cento abitanti,54.58,120.27,52.63,53.22,90.05,85.3
978,25-05-2021,Vaccinazioni giornaliere,663118.0,4332.0,498418.0,329558.0,591301.0,1750524.0
979,25-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7904,0.0493,0.8256,0.705,0.8669,0.5205
980,25-05-2021,total_boosters,124.0,,,,,
981,25-05-2021,total_boosters_per_hundred,0.0,,,,,
982,25-05-2021,Totale vaccinazioni,46450925.0,10575833.0,32252403.0,25280864.0,61995062.0,287788872.0
983,25-05-2021,Totale vaccinazioni ogni cento abitanti,55.36,120.32,53.43,54.08,90.89,85.57
984,26-05-2021,Vaccinazioni giornaliere,674777.0,3857.0,504151.0,320299.0,595544.0,1703162.0
985,26-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8043,0.0439,0.8351,0.6852,0.8731,0.5064
986,26-05-2021,total_boosters,128.0,,,,,
987,26-05-2021,total_boosters_per_hundred,0.0,,,,,
988,26-05-2021,Totale vaccinazioni,47631302.0,10579429.0,32780470.0,25745178.0,62658639.0,289212304.0
989,26-05-2021,Totale vaccinazioni ogni cento abitanti,56.77,120.36,54.3,55.08,91.87,85.99
990,27-05-2021,Vaccinazioni giornaliere,688010.0,3683.0,509350.0,310189.0,595836.0,1618194.0
991,27-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.82,0.0419,0.8437,0.6636,0.8736,0.4811
992,27-05-2021,total_boosters,133.0,,,,,
993,27-05-2021,total_boosters_per_hundred,0.0,,,,,
994,27-05-2021,Totale vaccinazioni,48673034.0,10584030.0,33371408.0,26133689.0,63349252.0,290724607.0
995,27-05-2021,Totale vaccinazioni ogni cento abitanti,58.01,120.41,55.28,55.91,92.88,86.44
996,28-05-2021,Vaccinazioni giornaliere,695575.0,3630.0,512653.0,316011.0,594987.0,1500632.0
997,28-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.829,0.0413,0.8492,0.676,0.8723,0.4462
998,28-05-2021,total_boosters,134.0,,,,,
999,28-05-2021,total_boosters_per_hundred,0.0,,,,,
1000,28-05-2021,Totale vaccinazioni,49577894.0,10585907.0,33966698.0,,63989645.0,292099778.0
1001,28-05-2021,Totale vaccinazioni ogni cento abitanti,59.09,120.43,56.27,,93.82,86.85
1002,29-05-2021,Vaccinazioni giornaliere,686517.0,3602.0,513229.0,321833.0,572132.0,1394832.0
1003,29-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8183,0.041,0.8502,0.6885,0.8388,0.4147
1004,29-05-2021,total_boosters,139.0,,,,,
1005,29-05-2021,total_boosters_per_hundred,0.0,,,,,
1006,29-05-2021,Totale vaccinazioni,49988781.0,10586175.0,34491890.0,,64592019.0,293705050.0
1007,29-05-2021,Totale vaccinazioni ogni cento abitanti,59.58,120.44,57.14,,94.7,87.33
1008,30-05-2021,Vaccinazioni giornaliere,686306.0,3326.0,512453.0,327654.0,565376.0,1315466.0
1009,30-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.818,0.0378,0.8489,0.7009,0.8289,0.3911
1010,30-05-2021,total_boosters,139.0,,,,,
1011,30-05-2021,total_boosters_per_hundred,0.0,,,,,
1012,30-05-2021,Totale vaccinazioni,50272712.0,10589574.0,34894473.0,26827637.0,64923228.0,294928850.0
1013,30-05-2021,Totale vaccinazioni ogni cento abitanti,59.92,120.48,57.8,57.39,95.19,87.69
1014,31-05-2021,Vaccinazioni giornaliere,717930.0,3056.0,514636.0,320490.0,541564.0,1253664.0
1015,31-05-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8557,0.0348,0.8525,0.6856,0.794,0.3728
1016,31-05-2021,total_boosters,139.0,,,,,
1017,31-05-2021,total_boosters_per_hundred,0.0,,,,,
1018,31-05-2021,Totale vaccinazioni,50820276.0,10593124.0,35374744.0,27119733.0,65211877.0,
1019,31-05-2021,Totale vaccinazioni ogni cento abitanti,60.57,120.52,58.6,58.02,95.61,
1020,01-06-2021,Vaccinazioni giornaliere,765531.0,2883.0,513051.0,332340.0,523412.0,1230767.0
1021,01-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9124,0.0328,0.8499,0.711,0.7674,0.3659
1022,01-06-2021,total_boosters,141.0,,,,,
1023,01-06-2021,total_boosters_per_hundred,0.0,,,,,
1024,01-06-2021,Totale vaccinazioni,51809640.0,10596013.0,35843758.0,27607247.0,65658949.0,296404240.0
1025,01-06-2021,Totale vaccinazioni ogni cento abitanti,61.75,120.55,59.38,59.06,96.26,88.13
1026,02-06-2021,Vaccinazioni giornaliere,775416.0,2765.0,496520.0,348167.0,503156.0,1100084.0
1027,02-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9242,0.0315,0.8225,0.7448,0.7377,0.3271
1028,02-06-2021,total_boosters,141.0,,,,,
1029,02-06-2021,total_boosters_per_hundred,0.0,,,,,
1030,02-06-2021,Totale vaccinazioni,53059215.0,10598787.0,36256109.0,28182345.0,66180731.0,296912892.0
1031,02-06-2021,Totale vaccinazioni ogni cento abitanti,63.24,120.58,60.06,60.29,97.03,88.28
1032,03-06-2021,Vaccinazioni giornaliere,718522.0,2511.0,497507.0,374126.0,485769.0,999474.0
1033,03-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8564,0.0286,0.8241,0.8004,0.7122,0.2972
1034,03-06-2021,total_boosters,141.0,,,,,
1035,03-06-2021,total_boosters_per_hundred,0.0,,,,,
1036,03-06-2021,Totale vaccinazioni,53702690.0,10601608.0,36853960.0,28752570.0,66749638.0,297720928.0
1037,03-06-2021,Totale vaccinazioni ogni cento abitanti,64.01,120.61,61.05,61.51,97.86,88.52
1038,04-06-2021,Vaccinazioni giornaliere,705231.0,2455.0,502912.0,400854.0,475421.0,1002963.0
1039,04-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8406,0.0279,0.8331,0.8575,0.697,0.2982
1040,04-06-2021,total_boosters,142.0,,,,,
1041,04-06-2021,total_boosters_per_hundred,0.0,,,,,
1042,04-06-2021,Totale vaccinazioni,54514513.0,10603092.0,37487083.0,,67317593.0,299120522.0
1043,04-06-2021,Totale vaccinazioni ogni cento abitanti,64.98,120.63,62.1,,98.7,88.94
1044,05-06-2021,Vaccinazioni giornaliere,705568.0,2441.0,516296.0,427582.0,486081.0,937669.0
1045,05-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.841,0.0278,0.8553,0.9147,0.7127,0.2788
1046,05-06-2021,total_boosters,142.0,,,,,
1047,05-06-2021,total_boosters_per_hundred,0.0,,,,,
1048,05-06-2021,Totale vaccinazioni,54927759.0,10603264.0,38105963.0,,67994584.0,300268730.0
1049,05-06-2021,Totale vaccinazioni ogni cento abitanti,65.47,120.63,63.12,,99.69,89.28
1050,06-06-2021,Vaccinazioni giornaliere,706798.0,2679.0,532009.0,454310.0,494092.0,958533.0
1051,06-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8424,0.0305,0.8813,0.9719,0.7244,0.285
1052,06-06-2021,total_boosters,142.0,,,,,
1053,06-06-2021,total_boosters_per_hundred,0.0,,,,,
1054,06-06-2021,Totale vaccinazioni,55220296.0,10608330.0,38618538.0,30007806.0,68381870.0,301638578.0
1055,06-06-2021,Totale vaccinazioni ogni cento abitanti,65.82,120.69,63.97,64.19,100.26,89.69
1056,07-06-2021,Vaccinazioni giornaliere,716439.0,2874.0,545048.0,479018.0,512715.0,1026482.0
1057,07-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8539,0.0327,0.9029,1.0247,0.7517,0.3052
1058,07-06-2021,total_boosters,142.0,,,,,
1059,07-06-2021,total_boosters_per_hundred,0.0,,,,,
1060,07-06-2021,Totale vaccinazioni,55835350.0,10613244.0,39190077.0,30472862.0,68800879.0,302851917.0
1061,07-06-2021,Totale vaccinazioni ogni cento abitanti,66.55,120.75,64.92,65.19,100.87,90.05
1062,08-06-2021,Vaccinazioni giornaliere,726205.0,3120.0,561283.0,485259.0,513173.0,1074204.0
1063,08-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8656,0.0355,0.9298,1.0381,0.7524,0.3194
1064,08-06-2021,total_boosters,148.0,,,,,
1065,08-06-2021,total_boosters_per_hundred,0.0,,,,,
1066,08-06-2021,Totale vaccinazioni,56893072.0,10617855.0,39772740.0,31004060.0,69251163.0,303923667.0
1067,08-06-2021,Totale vaccinazioni ogni cento abitanti,67.81,120.8,65.88,66.33,101.53,90.37
1068,09-06-2021,Vaccinazioni giornaliere,751665.0,3383.0,587323.0,492282.0,509036.0,1120083.0
1069,09-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8959,0.0385,0.9729,1.0531,0.7463,0.333
1070,09-06-2021,total_boosters,153.0,,,,,
1071,09-06-2021,total_boosters_per_hundred,0.0,,,,,
1072,09-06-2021,Totale vaccinazioni,58320870.0,10622471.0,40367372.0,31628321.0,69743980.0,304753476.0
1073,09-06-2021,Totale vaccinazioni ogni cento abitanti,69.51,120.85,66.87,67.66,102.25,90.61
1074,10-06-2021,Vaccinazioni giornaliere,830354.0,3598.0,592516.0,504283.0,500570.0,1138099.0
1075,10-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9897,0.0409,0.9815,1.0788,0.7339,0.3384
1076,10-06-2021,total_boosters,154.0,,,,,
1077,10-06-2021,total_boosters_per_hundred,0.0,,,,,
1078,10-06-2021,Totale vaccinazioni,59515166.0,10626795.0,41001570.0,32282553.0,70253625.0,305687618.0
1079,10-06-2021,Totale vaccinazioni ogni cento abitanti,70.94,120.9,67.92,69.06,103.0,90.89
1080,11-06-2021,Vaccinazioni giornaliere,866685.0,3624.0,591106.0,490235.0,493108.0,1055610.0
1081,11-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.033,0.0412,0.9792,1.0487,0.723,0.3139
1082,11-06-2021,total_boosters,156.0,,,,,
1083,11-06-2021,total_boosters_per_hundred,0.0,,,,,
1084,11-06-2021,Totale vaccinazioni,60581307.0,10628458.0,41624824.0,,70769348.0,306509795.0
1085,11-06-2021,Totale vaccinazioni ogni cento abitanti,72.21,120.92,68.95,,103.76,91.14
1086,12-06-2021,Vaccinazioni giornaliere,870043.0,3632.0,583674.0,476186.0,478468.0,1120571.0
1087,12-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.037,0.0413,0.9669,1.0187,0.7015,0.3332
1088,12-06-2021,total_boosters,156.0,,,,,
1089,12-06-2021,total_boosters_per_hundred,0.0,,,,,
1090,12-06-2021,Totale vaccinazioni,61018061.0,10628686.0,42191683.0,,71343859.0,308112728.0
1091,12-06-2021,Totale vaccinazioni ogni cento abitanti,72.73,120.92,69.89,,104.6,91.61
1092,13-06-2021,Vaccinazioni giornaliere,868690.0,3510.0,572686.0,462137.0,470048.0,1097710.0
1093,13-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0354,0.0399,0.9487,0.9886,0.6891,0.3264
1094,13-06-2021,total_boosters,156.0,,,,,
1095,13-06-2021,total_boosters_per_hundred,0.0,,,,,
1096,13-06-2021,Totale vaccinazioni,61301127.0,10632900.0,42627341.0,33242768.0,71672208.0,309322545.0
1097,13-06-2021,Totale vaccinazioni ogni cento abitanti,73.06,120.97,70.61,71.11,105.08,91.97
1098,14-06-2021,Vaccinazioni giornaliere,874584.0,3420.0,567303.0,451390.0,462841.0,1113416.0
1099,14-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0424,0.0389,0.9397,0.9656,0.6786,0.3311
1100,14-06-2021,total_boosters,157.0,,,,,
1101,14-06-2021,total_boosters_per_hundred,0.0,,,,,
1102,14-06-2021,Totale vaccinazioni,61957435.0,10637186.0,43161199.0,33632590.0,72040763.0,310645827.0
1103,14-06-2021,Totale vaccinazioni ogni cento abitanti,73.85,121.02,71.5,71.95,105.62,92.36
1104,15-06-2021,Vaccinazioni giornaliere,873508.0,3359.0,560750.0,460066.0,458614.0,1137572.0
1105,15-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0411,0.0382,0.9289,0.9842,0.6724,0.3382
1106,15-06-2021,total_boosters,157.0,,,,,
1107,15-06-2021,total_boosters_per_hundred,0.0,,,,,
1108,15-06-2021,Totale vaccinazioni,63007625.0,10641367.0,43697992.0,34224523.0,72461462.0,311886674.0
1109,15-06-2021,Totale vaccinazioni ogni cento abitanti,75.1,121.07,72.39,73.22,106.24,92.73
1110,16-06-2021,Vaccinazioni giornaliere,867513.0,3188.0,555531.0,459575.0,449697.0,1165956.0
1111,16-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.034,0.0363,0.9202,0.9831,0.6593,0.3467
1112,16-06-2021,total_boosters,157.0,,,,,
1113,16-06-2021,total_boosters_per_hundred,0.0,,,,,
1114,16-06-2021,Totale vaccinazioni,64393463.0,10644789.0,44256089.0,34845346.0,72891861.0,312915170.0
1115,16-06-2021,Totale vaccinazioni ogni cento abitanti,76.75,121.1,73.31,74.54,106.87,93.04
1116,17-06-2021,Vaccinazioni giornaliere,861160.0,3083.0,551373.0,447084.0,443639.0,1325967.0
1117,17-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0264,0.0351,0.9134,0.9564,0.6504,0.3943
1118,17-06-2021,total_boosters,157.0,,,,,
1119,17-06-2021,total_boosters_per_hundred,0.0,,,,,
1120,17-06-2021,Totale vaccinazioni,65543287.0,10648379.0,44861183.0,35412140.0,73359099.0,314969386.0
1121,17-06-2021,Totale vaccinazioni ogni cento abitanti,78.12,121.15,74.31,75.76,107.55,93.65
1122,18-06-2021,Vaccinazioni giornaliere,850956.0,3056.0,549443.0,446388.0,431224.0,1362712.0
1123,18-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0142,0.0348,0.9102,0.9549,0.6322,0.4052
1124,18-06-2021,total_boosters,162.0,,,,,
1125,18-06-2021,total_boosters_per_hundred,0.0,,,,,
1126,18-06-2021,Totale vaccinazioni,66537999.0,10649848.0,45470928.0,,73787916.0,316048776.0
1127,18-06-2021,Totale vaccinazioni ogni cento abitanti,79.31,121.16,75.32,,108.18,93.97
1128,19-06-2021,Vaccinazioni giornaliere,849702.0,3055.0,548360.0,445692.0,422952.0,1286438.0
1129,19-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0127,0.0348,0.9084,0.9534,0.6201,0.3825
1130,19-06-2021,total_boosters,163.0,,,,,
1131,19-06-2021,total_boosters_per_hundred,0.0,,,,,
1132,19-06-2021,Totale vaccinazioni,66965975.0,10650068.0,46030201.0,,74304520.0,317117797.0
1133,19-06-2021,Totale vaccinazioni ogni cento abitanti,79.82,121.16,76.25,,108.94,94.29
1134,20-06-2021,Vaccinazioni giornaliere,851427.0,3090.0,548662.0,444997.0,415067.0,1234838.0
1135,20-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0148,0.0352,0.9089,0.952,0.6085,0.3672
1136,20-06-2021,total_boosters,163.0,,,,,
1137,20-06-2021,total_boosters_per_hundred,0.0,,,,,
1138,20-06-2021,Totale vaccinazioni,67261115.0,10654527.0,46467973.0,36357745.0,74577678.0,317966408.0
1139,20-06-2021,Totale vaccinazioni ogni cento abitanti,80.17,121.22,76.98,77.78,109.34,94.54
1140,21-06-2021,Vaccinazioni giornaliere,848026.0,3354.0,552231.0,463928.0,371046.0,1132945.0
1141,21-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0108,0.0382,0.9148,0.9925,0.544,0.3369
1142,21-06-2021,total_boosters,163.0,,,,,
1143,21-06-2021,total_boosters_per_hundred,0.0,,,,,
1144,21-06-2021,Totale vaccinazioni,67893620.0,10660661.0,47026814.0,36880086.0,74638083.0,318576441.0
1145,21-06-2021,Totale vaccinazioni ogni cento abitanti,80.92,121.28,77.9,78.9,109.43,94.72
1146,22-06-2021,Vaccinazioni giornaliere,852278.0,3857.0,557239.0,476586.0,389619.0,1048167.0
1147,22-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0158,0.0439,0.9231,1.0195,0.5712,0.3117
1148,22-06-2021,total_boosters,168.0,,,,,
1149,22-06-2021,total_boosters_per_hundred,0.0,,,,,
1150,22-06-2021,Totale vaccinazioni,68973574.0,10668365.0,47598665.0,37560626.0,75188795.0,319223844.0
1151,22-06-2021,Totale vaccinazioni ogni cento abitanti,82.21,121.37,78.85,80.35,110.24,94.92
1152,23-06-2021,Vaccinazioni giornaliere,845460.0,5038.0,558740.0,492646.0,381796.0,993840.0
1153,23-06-2021,Vaccinazioni giornaliere ogni cento abitanti,1.0077,0.0573,0.9256,1.0539,0.5598,0.2955
1154,23-06-2021,total_boosters,170.0,,,,,
1155,23-06-2021,total_boosters_per_hundred,0.0,,,,,
1156,23-06-2021,Totale vaccinazioni,70311685.0,10680053.0,48167267.0,38293871.0,75564430.0,319872053.0
1157,23-06-2021,Totale vaccinazioni ogni cento abitanti,83.8,121.51,79.79,81.92,110.79,95.11
1158,24-06-2021,Vaccinazioni giornaliere,829533.0,6408.0,559690.0,485193.0,372097.0,816831.0
1159,24-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9887,0.0729,0.9271,1.038,0.5455,0.2429
1160,24-06-2021,total_boosters,170.0,,,,,
1161,24-06-2021,total_boosters_per_hundred,0.0,,,,,
1162,24-06-2021,Totale vaccinazioni,71350019.0,10693233.0,48779015.0,38808490.0,75963777.0,320687205.0
1163,24-06-2021,Totale vaccinazioni ogni cento abitanti,85.04,121.66,80.8,83.02,111.37,95.35
1164,25-06-2021,Vaccinazioni giornaliere,819292.0,7299.0,560815.0,492817.0,364733.0,735800.0
1165,25-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9765,0.083,0.929,1.0543,0.5347,0.2188
1166,25-06-2021,total_boosters,175.0,,,,,
1167,25-06-2021,total_boosters_per_hundred,0.0,,,,,
1168,25-06-2021,Totale vaccinazioni,72273042.0,10700939.0,49396633.0,,76341044.0,321199379.0
1169,25-06-2021,Totale vaccinazioni ogni cento abitanti,86.14,121.74,81.83,,111.93,95.5
1170,26-06-2021,Vaccinazioni giornaliere,816812.0,7597.0,560246.0,500441.0,352924.0,715044.0
1171,26-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9735,0.0864,0.9281,1.0706,0.5174,0.2126
1172,26-06-2021,total_boosters,179.0,,,,,
1173,26-06-2021,total_boosters_per_hundred,0.0,,,,,
1174,26-06-2021,Totale vaccinazioni,72683656.0,10703244.0,49951920.0,,76774990.0,322123103.0
1175,26-06-2021,Totale vaccinazioni ogni cento abitanti,86.63,121.77,82.75,,112.56,95.78
1176,27-06-2021,Vaccinazioni giornaliere,816373.0,9370.0,559387.0,508066.0,351511.0,765846.0
1177,27-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.973,0.1066,0.9266,1.0869,0.5154,0.2277
1178,27-06-2021,total_boosters,181.0,,,,,
1179,27-06-2021,total_boosters_per_hundred,0.0,,,,,
1180,27-06-2021,Totale vaccinazioni,72975728.0,10720120.0,50383679.0,39914204.0,77038257.0,323327328.0
1181,27-06-2021,Totale vaccinazioni ogni cento abitanti,86.98,121.96,83.46,85.39,112.95,96.14
1182,28-06-2021,Vaccinazioni giornaliere,816067.0,11047.0,559490.0,526422.0,380779.0,833990.0
1183,28-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9727,0.1257,0.9268,1.1262,0.5583,0.248
1184,28-06-2021,total_boosters,182.0,,,,,
1185,28-06-2021,total_boosters_per_hundred,0.0,,,,,
1186,28-06-2021,Totale vaccinazioni,73606089.0,10737993.0,50943245.0,40565038.0,77303533.0,324414371.0
1187,28-06-2021,Totale vaccinazioni ogni cento abitanti,87.73,122.16,84.39,86.78,113.34,96.46
1188,29-06-2021,Vaccinazioni giornaliere,795435.0,12817.0,558277.0,531338.0,343345.0,847000.0
1189,29-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.9481,0.1458,0.9248,1.1367,0.5034,0.2518
1190,29-06-2021,total_boosters,182.0,,,,,
1191,29-06-2021,total_boosters_per_hundred,0.0,,,,,
1192,29-06-2021,Totale vaccinazioni,74541621.0,10758082.0,51506602.0,41279995.0,77592212.0,325152847.0
1193,29-06-2021,Totale vaccinazioni ogni cento abitanti,88.85,122.39,85.32,88.31,113.76,96.68
1194,30-06-2021,Vaccinazioni giornaliere,750788.0,13934.0,558971.0,533388.0,334964.0,949925.0
1195,30-06-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8949,0.1585,0.9259,1.1411,0.4911,0.2824
1196,30-06-2021,total_boosters,187.0,,,,,
1197,30-06-2021,total_boosters_per_hundred,0.0,,,,,
1198,30-06-2021,Totale vaccinazioni,75567198.0,10777589.0,52080063.0,42027584.0,77909177.0,326521526.0
1199,30-06-2021,Totale vaccinazioni ogni cento abitanti,90.07,122.62,86.27,89.91,114.22,97.09
1200,01-07-2021,Vaccinazioni giornaliere,743179.0,14893.0,552883.0,569213.0,327284.0,1066443.0
1201,01-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8858,0.1694,0.9159,1.2177,0.4798,0.3171
1202,01-07-2021,total_boosters,191.0,24.0,,,,
1203,01-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1204,01-07-2021,Totale vaccinazioni,76552274.0,10797481.0,52649199.0,42792983.0,78254768.0,328152304.0
1205,01-07-2021,Totale vaccinazioni ogni cento abitanti,91.24,122.84,87.21,91.55,114.73,97.57
1206,02-07-2021,Vaccinazioni giornaliere,732585.0,15378.0,544011.0,572114.0,316401.0,1087156.0
1207,02-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8732,0.175,0.9012,1.2239,0.4639,0.3232
1208,02-07-2021,total_boosters,192.0,24.0,,,,
1209,02-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1210,02-07-2021,Totale vaccinazioni,77401138.0,10808583.0,53204707.0,,78555851.0,328809470.0
1211,02-07-2021,Totale vaccinazioni ogni cento abitanti,92.25,122.97,88.13,,115.17,97.77
1212,03-07-2021,Vaccinazioni giornaliere,727928.0,15454.0,539984.0,575016.0,302066.0,1121064.0
1213,03-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8676,0.1758,0.8945,1.2301,0.4429,0.3333
1214,03-07-2021,total_boosters,198.0,24.0,,,,
1215,03-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1216,03-07-2021,Totale vaccinazioni,77779150.0,10811421.0,53731811.0,,78889449.0,329970551.0
1217,03-07-2021,Totale vaccinazioni ogni cento abitanti,92.7,123.0,89.01,,115.66,98.11
1218,04-07-2021,Vaccinazioni giornaliere,725278.0,16006.0,537517.0,577917.0,291403.0,1039561.0
1219,04-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8645,0.1821,0.8904,1.2363,0.4272,0.3091
1220,04-07-2021,total_boosters,203.0,24.0,,,,
1221,04-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1222,04-07-2021,Totale vaccinazioni,78052674.0,10832159.0,54146298.0,43959621.0,79078081.0,330604253.0
1223,04-07-2021,Totale vaccinazioni ogni cento abitanti,93.03,123.24,89.69,94.04,115.94,98.3
1224,05-07-2021,Vaccinazioni giornaliere,712064.0,16394.0,534775.0,568469.0,285618.0,927847.0
1225,05-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8487,0.1865,0.8859,1.2161,0.4188,0.2759
1226,05-07-2021,total_boosters,211.0,25.0,,,,
1227,05-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1228,05-07-2021,Totale vaccinazioni,78590539.0,10852754.0,54686670.0,44544324.0,79302857.0,
1229,05-07-2021,Totale vaccinazioni ogni cento abitanti,93.67,123.47,90.59,95.29,116.27,
1230,06-07-2021,Vaccinazioni giornaliere,689951.0,16521.0,531216.0,564820.0,278512.0,865929.0
1231,06-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8223,0.188,0.88,1.2083,0.4083,0.2575
1232,06-07-2021,total_boosters,215.0,29.0,,,,
1233,06-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1234,06-07-2021,Totale vaccinazioni,79371280.0,10873730.0,55225117.0,45233735.0,79541794.0,331214347.0
1235,06-07-2021,Totale vaccinazioni ogni cento abitanti,94.6,123.71,91.48,96.77,116.62,98.48
1236,07-07-2021,Vaccinazioni giornaliere,686140.0,16292.0,527631.0,556700.0,270150.0,732848.0
